29 126,130 148,132 116,181 140,181
23 151,132 172,133 142,182 164,182
20 174,133 194,135 166,182 188,182
7 202,135 221,137 197,183 217,183
8 223,137 241,138 219,183 239,183
0 243,138 260,139 240,183 259,184
1 262,139 279,141 261,184 278,184
plate 128,112 283,125 110,196 282,197
18 202,304 226,306 209,355 232,355
11 229,306 252,308 235,355 256,356
10 254,308 275,309 259,356 279,356
5 284,310 304,312 287,356 306,356
6 306,312 325,313 308,356 326,357
2 326,313 344,315 328,357 345,357
2 346,315 363,316 347,357 363,357
plate 197,283 367,301 209,366 367,367
