31 137,380 151,380 141,408 155,408
31 152,381 166,381 156,408 169,408
24 168,381 181,382 171,409 184,409
2 187,382 199,383 189,409 201,409
9 201,383 213,383 202,409 214,409
4 215,383 227,384 216,409 227,409
2 228,384 239,384 228,409 239,409
plate 134,368 242,374 142,416 242,416
15 359,128 374,130 362,160 377,160
18 375,130 389,131 378,160 392,160
28 392,131 405,132 394,160 407,161
1 410,133 423,134 412,161 424,161
5 424,134 435,135 425,161 436,161
6 437,135 448,136 438,161 449,162
6 449,136 460,137 450,162 460,162
plate 356,115 462,127 362,168 462,169
