31 72,176 82,177 66,202 77,202
25 83,177 94,177 78,202 90,202
24 95,177 104,178 91,202 101,202
9 109,178 118,179 106,202 115,202
3 119,179 128,179 116,202 127,203
3 129,180 137,180 127,203 136,203
2 138,180 147,181 137,203 147,203
plate 73,168 148,173 63,208 148,208
24 212,355 228,356 216,389 231,389
27 230,356 245,357 233,389 248,389
12 247,357 263,358 250,389 265,390
6 269,358 283,359 271,390 285,390
3 284,359 298,360 286,390 299,390
7 299,360 313,361 300,390 313,390
8 314,361 326,361 315,390 326,391
plate 208,341 330,350 214,398 330,398
