27 66,240 87,239 54,288 76,288
33 90,239 112,238 79,288 102,287
26 113,238 136,237 104,287 128,287
9 147,236 171,235 139,287 164,286
7 174,235 199,233 167,286 194,286
3 201,233 226,232 196,286 224,286
7 230,232 257,230 227,286 256,285
plate 69,223 264,210 48,302 264,302
13 160,388 180,390 165,431 184,432
17 183,390 202,392 187,432 205,432
27 203,392 222,394 207,432 224,433
2 229,395 244,396 231,433 246,433
7 246,397 261,398 248,433 262,434
9 263,398 277,400 264,434 277,434
9 278,400 291,401 278,434 291,435
plate 155,369 294,388 164,443 294,443
