13 72,249 99,252 58,315 87,315
21 101,253 127,255 89,315 117,316
21 129,256 152,258 119,316 144,317
2 162,259 184,262 155,317 179,318
9 186,262 205,264 181,318 202,319
7 208,264 226,266 205,319 225,319
8 228,266 246,268 226,319 245,320
plate 74,226 251,250 49,334 250,335
29 226,399 254,403 210,468 241,469
22 256,403 282,407 244,469 273,470
12 284,407 308,410 275,470 300,471
0 318,412 339,415 311,472 334,473
9 341,415 360,418 336,473 357,474
7 362,418 380,421 359,474 378,474
2 381,421 398,423 380,474 398,475
plate 228,374 403,405 201,489 402,491
