24 68,141 89,143 57,193 79,193
18 91,144 111,145 82,193 103,194
30 113,146 131,148 105,194 125,195
9 138,148 155,150 133,195 151,195
5 157,150 172,152 153,195 170,196
2 174,152 189,153 172,196 188,196
4 191,154 205,155 189,196 204,197
plate 70,124 208,141 51,207 208,208
10 216,357 245,361 228,417 254,418
22 248,362 273,365 257,418 280,419
22 276,365 298,369 282,419 304,419
8 307,370 327,373 312,420 331,420
5 329,373 347,376 333,420 350,421
3 349,376 366,378 351,421 367,421
7 368,378 383,381 369,422 383,422
plate 209,332 386,365 228,430 387,432
