28 378,225 384,224 380,238 387,238
19 385,224 393,223 388,238 396,237
28 394,223 402,222 396,237 404,237
9 407,221 417,220 409,237 418,237
6 418,220 430,218 419,237 431,236
1 431,218 444,217 433,236 445,236
5 445,216 462,214 446,236 462,236
plate 376,220 465,206 380,241 466,240
33 62,304 97,308 72,377 105,378
28 101,308 133,311 109,378 139,379
24 135,312 165,315 141,379 170,379
1 178,316 205,319 182,380 208,380
1 208,319 233,322 211,380 235,381
9 235,322 258,324 236,381 259,382
4 260,325 282,327 261,382 282,382
plate 54,273 288,304 70,396 288,397
