13 50,99 72,99 59,143 80,144
22 75,99 96,100 82,144 103,144
26 98,100 119,101 105,144 125,144
7 128,101 149,102 133,144 152,144
7 151,102 170,102 154,144 173,144
1 173,102 192,103 175,144 193,144
6 194,103 213,104 195,144 213,144
plate 44,81 218,88 59,154 218,154
31 130,37 143,35 134,62 147,61
20 144,35 159,34 148,61 162,61
32 160,34 176,32 163,61 179,61
1 183,32 201,30 186,60 203,60
2 203,30 222,28 205,60 224,60
5 224,28 245,26 226,60 246,59
2 247,26 271,23 249,59 271,59
plate 126,26 278,7 133,68 278,68
