28 72,203 90,204 82,240 99,240
22 93,204 112,205 101,240 119,240
31 113,205 131,205 120,240 137,240
2 139,206 155,206 144,240 159,241
5 158,206 174,207 161,241 176,241
8 176,207 192,207 178,241 194,241
6 193,208 209,208 195,241 210,241
plate 65,187 213,194 83,249 213,249
24 331,484 338,484 326,499 333,499
24 338,484 345,483 333,499 341,498
13 345,483 353,483 341,498 349,498
4 356,482 364,482 353,498 361,498
9 365,482 373,481 362,498 370,498
6 374,481 383,480 371,498 381,498
5 384,480 392,479 383,497 392,497
plate 332,478 396,472 323,503 396,503
