29 142,207 169,210 128,272 156,273
10 171,210 196,213 159,273 187,273
18 198,213 221,215 189,274 214,274
8 232,217 254,219 225,275 249,275
2 255,219 275,221 251,275 272,276
3 278,221 296,223 275,276 295,276
8 298,223 315,225 296,277 315,277
plate 144,184 321,207 119,291 320,292
10 74,379 87,376 63,408 77,407
30 88,376 104,374 78,407 94,406
11 105,373 122,371 95,406 113,405
6 131,369 152,366 122,405 144,404
3 154,365 179,361 146,404 172,403
8 182,361 211,356 175,402 206,401
4 213,356 248,350 209,401 246,399
plate 76,368 259,331 59,416 258,414
