19 89,426 105,424 101,455 117,455
19 107,424 126,421 118,455 137,455
12 127,421 148,419 138,454 158,454
3 158,418 183,414 168,454 192,453
8 186,414 214,411 194,453 220,452
0 217,410 250,406 224,452 254,451
2 253,406 291,402 257,451 292,450
plate 82,414 303,378 102,463 303,462
23 62,125 83,127 55,174 78,175
16 85,128 105,130 80,175 101,175
10 106,130 124,133 102,175 121,176
1 132,134 147,136 129,176 145,177
5 149,136 163,138 147,177 162,177
8 165,138 178,140 164,177 177,178
9 180,140 192,142 179,178 192,178
plate 62,105 195,128 50,188 195,189
