19 28,236 46,237 33,275 50,275
26 48,237 67,238 52,275 70,275
14 68,238 85,239 71,275 88,275
3 93,240 108,240 95,275 110,276
2 110,241 125,241 112,276 126,276
8 127,241 143,242 128,276 143,276
6 143,242 158,243 144,276 158,276
plate 24,220 162,230 31,285 162,285
19 173,109 200,113 166,171 195,172
23 203,113 227,117 197,172 223,173
19 229,118 251,121 225,174 248,174
4 259,123 278,126 257,175 277,176
2 280,126 298,129 278,176 296,177
3 299,129 315,132 298,177 314,177
0 316,132 331,134 316,177 331,178
plate 173,85 334,118 162,189 334,191
