25 72,99 81,98 65,121 75,121
10 83,98 93,97 77,121 87,120
13 95,97 106,96 89,120 101,120
6 111,95 124,94 107,120 120,120
3 125,94 139,93 121,120 136,119
3 140,93 154,91 137,119 153,119
9 157,91 171,90 155,119 171,118
plate 73,91 176,79 62,128 176,127
26 258,383 289,388 242,459 276,460
22 292,388 320,392 280,460 310,461
12 322,393 347,396 312,462 340,463
2 358,398 381,401 352,463 376,464
6 384,402 404,405 379,464 401,465
8 406,405 425,408 403,465 424,466
4 427,408 445,411 426,466 445,467
plate 260,355 450,391 234,482 450,483
