16 65,385 82,383 60,420 77,420
28 84,383 102,381 78,420 97,419
30 104,381 124,378 99,419 119,419
4 134,377 157,375 129,418 153,418
4 159,375 184,372 155,418 181,417
4 187,371 214,368 184,417 213,416
6 217,368 247,365 215,416 247,415
plate 66,372 257,345 56,430 257,429
27 291,327 312,326 296,368 317,368
15 314,326 336,325 318,368 340,368
20 338,325 359,325 342,368 363,368
1 370,324 393,323 374,367 396,367
7 395,323 420,322 398,367 422,367
2 422,322 447,321 424,367 448,367
0 450,321 475,320 451,367 476,366
plate 287,310 482,300 296,379 483,379
