20 58,151 73,149 70,178 86,178
25 75,149 93,147 87,178 104,177
23 94,147 114,145 106,177 124,177
1 122,144 145,142 132,177 153,176
1 147,142 172,139 155,176 178,176
4 174,139 202,136 180,175 206,175
9 205,136 237,133 209,175 238,174
plate 51,139 244,113 72,185 245,184
20 250,362 282,364 265,426 294,426
13 286,364 316,366 298,426 326,427
27 319,366 348,367 329,427 356,427
9 362,368 390,369 369,427 395,427
8 393,369 420,371 398,427 423,428
1 422,371 448,372 425,428 450,428
1 451,372 476,373 453,428 476,428
plate 240,334 482,350 265,442 483,442
