28 204,166 222,168 212,200 228,200
17 223,168 239,169 229,200 244,201
16 241,170 255,171 246,201 259,201
3 261,172 274,173 264,201 276,202
9 275,173 287,175 277,202 289,202
3 289,175 300,176 290,202 301,202
3 301,176 311,177 301,202 311,203
plate 199,150 313,167 213,209 313,209
16 77,347 98,346 71,392 92,391
33 100,345 122,344 94,391 117,391
19 124,344 147,342 119,391 142,391
4 158,342 183,340 154,390 179,390
1 186,340 212,338 182,390 209,389
5 214,338 242,336 212,389 240,389
9 245,336 275,334 244,389 274,388
plate 77,330 283,312 66,405 283,404
