30 24,172 57,177 31,239 62,240
18 59,177 88,181 64,241 92,241
22 91,181 116,185 95,242 119,242
0 128,186 150,189 130,243 152,244
0 152,190 173,193 153,244 174,244
0 175,193 193,195 176,244 194,245
3 195,196 212,198 196,245 213,246
plate 19,143 217,179 29,257 217,258
29 250,317 276,319 264,367 288,367
27 279,319 304,320 291,367 314,368
25 307,320 331,321 316,368 339,368
9 341,322 364,323 348,368 369,368
7 366,323 388,324 371,368 392,368
5 391,324 412,325 394,368 414,369
0 414,325 435,326 416,369 435,369
plate 241,295 439,308 266,380 440,380
