20 19,342 47,345 26,399 53,400
10 50,345 76,348 55,400 80,401
15 78,348 102,351 82,401 105,402
7 112,352 133,354 115,402 135,402
9 135,354 155,356 137,402 157,403
2 157,357 176,359 158,403 176,403
5 177,359 195,361 178,403 195,404
plate 14,318 199,343 25,415 199,416
14 105,123 128,122 111,169 134,169
12 131,122 155,121 136,169 160,169
24 157,121 182,119 162,169 187,169
9 194,119 221,117 198,168 224,168
6 224,117 252,116 228,168 255,168
9 255,116 284,114 257,168 286,167
7 288,114 318,113 289,167 319,167
plate 100,104 327,89 110,182 327,181
