13 79,446 104,449 73,502 99,502
21 106,449 129,451 101,502 125,503
19 131,452 152,454 127,503 150,504
8 161,455 181,457 159,504 179,504
4 183,457 201,459 181,505 200,505
2 203,459 220,461 202,505 219,506
4 222,461 238,463 221,506 238,506
plate 79,425 242,446 69,518 242,519
10 164,71 176,71 168,95 179,95
19 177,72 189,72 180,95 192,96
21 190,72 201,72 193,96 203,96
8 207,72 217,73 208,96 218,96
7 218,73 229,73 219,96 230,96
5 230,73 240,74 231,96 241,96
2 241,74 252,74 242,96 252,96
plate 162,62 254,66 168,101 254,101
