24 55,401 74,402 64,438 81,438
19 76,402 95,403 83,438 101,439
14 96,403 114,403 102,439 119,439
3 122,404 138,404 126,439 141,439
7 140,404 156,405 143,439 158,439
0 158,405 174,406 160,439 175,439
9 175,406 191,406 176,439 191,439
plate 49,385 194,393 64,448 195,448
20 205,173 220,171 191,208 207,207
12 222,171 239,168 208,207 227,207
30 241,168 259,166 228,206 248,206
4 268,165 290,162 257,205 281,205
8 292,162 316,159 283,205 308,204
5 319,159 345,155 311,204 340,203
2 347,155 376,151 343,203 375,201
plate 208,161 386,133 185,218 385,217
