25 334,234 344,235 331,256 342,256
24 345,235 355,235 343,256 353,256
13 355,235 364,236 353,256 362,256
1 368,236 376,237 366,256 375,257
3 377,237 384,238 376,257 383,257
3 385,238 392,238 384,257 392,257
9 393,238 399,239 393,257 399,257
plate 335,225 402,231 329,262 402,262
18 21,472 32,472 18,496 29,496
27 33,472 44,473 30,496 42,496
30 45,473 55,473 43,496 53,497
6 59,473 69,474 58,497 68,497
9 70,474 80,474 69,497 79,497
6 81,474 90,474 80,497 90,497
8 91,474 101,475 91,497 101,497
plate 21,464 102,467 17,502 102,502
