32 4,309 20,310 0,346 17,346
19 22,310 38,311 19,346 35,346
11 39,311 55,311 36,346 53,346
3 62,311 76,312 60,346 75,346
9 78,312 92,313 77,346 91,347
7 94,313 108,313 93,347 108,347
2 109,313 124,314 109,347 123,347
plate 3,296 127,301 -2,356 127,356
12 332,178 349,181 323,223 342,224
19 352,181 369,184 345,224 363,225
23 370,184 386,186 365,225 382,226
4 392,187 405,189 388,226 403,226
8 407,189 419,191 404,226 417,227
3 421,191 433,193 419,227 432,227
9 433,193 445,194 433,228 444,228
plate 332,162 447,183 318,237 447,238
