26 291,249 308,251 296,287 312,287
33 310,251 326,253 315,287 330,287
29 329,253 345,254 332,287 347,288
4 351,255 366,256 353,288 367,288
5 367,256 380,257 368,288 381,289
5 381,258 394,259 382,289 395,289
9 396,259 407,260 396,289 407,289
plate 286,234 410,249 295,296 410,297
27 93,134 112,133 83,177 104,176
33 114,133 134,132 106,176 127,176
20 136,132 156,132 129,176 149,176
4 166,131 186,131 160,176 181,176
9 188,130 210,130 183,176 207,175
4 212,130 234,129 209,175 232,175
0 237,129 259,128 235,175 258,175
plate 95,118 265,110 79,189 265,189
