19 31,140 68,144 46,215 80,216
14 72,144 105,148 84,216 115,217
33 108,148 139,152 118,217 146,217
0 152,153 180,156 159,218 185,218
8 183,157 208,160 187,219 211,219
4 210,160 234,162 213,219 235,220
6 236,163 258,165 238,220 259,220
plate 19,106 264,142 46,234 264,235
12 211,264 218,263 213,278 220,277
11 218,263 227,262 221,277 229,277
24 227,262 236,261 230,277 238,277
4 240,261 250,259 243,277 252,276
0 251,259 264,258 253,276 265,276
3 265,258 278,256 266,276 279,276
4 279,256 295,254 280,276 296,275
plate 209,259 299,245 213,281 299,280
