24 84,78 103,77 68,123 89,123
22 105,77 126,76 91,123 113,123
32 127,76 148,75 115,123 137,123
6 158,75 180,74 147,123 172,122
9 182,74 204,73 174,122 198,122
4 206,72 229,71 201,122 226,122
5 231,71 255,70 228,122 254,121
plate 87,62 262,52 60,138 261,137
18 147,398 164,396 137,434 154,433
29 165,396 183,394 155,433 174,433
33 185,394 204,392 175,433 195,432
4 213,391 236,388 205,432 229,431
7 238,388 262,385 231,431 256,430
1 265,385 291,382 260,430 288,429
4 294,381 324,378 291,429 322,428
plate 149,386 333,359 132,444 332,443
