23 221,184 231,185 218,210 229,210
19 232,185 244,186 230,210 242,210
17 245,186 255,186 243,210 253,210
6 260,186 269,187 259,210 268,210
1 270,187 280,187 269,210 280,210
2 281,187 290,188 281,210 290,210
7 291,188 301,188 291,210 301,211
plate 220,176 302,181 216,215 302,216
20 21,77 55,79 37,144 68,144
27 59,79 90,81 71,144 101,145
27 93,81 123,83 103,145 131,145
7 136,84 165,86 144,145 170,146
1 168,87 194,88 173,146 198,146
8 196,88 222,90 200,146 224,147
4 224,90 248,92 226,147 249,147
plate 10,47 255,69 37,160 255,161
