23 57,357 74,359 62,391 77,391
16 75,359 90,361 78,391 93,391
19 92,361 106,362 95,391 108,392
1 111,363 124,364 113,392 125,392
3 125,364 136,365 126,392 137,393
5 138,366 149,367 139,393 149,393
8 150,367 160,368 150,393 160,393
plate 54,343 162,358 62,399 162,400
17 401,105 413,107 394,138 408,138
17 414,108 427,110 409,138 423,139
18 428,110 437,112 424,139 435,140
6 442,113 451,114 440,140 449,140
0 451,115 460,116 450,140 459,141
5 461,116 468,118 460,141 467,141
3 468,118 476,119 468,141 475,141
plate 402,94 477,112 391,146 477,147
