33 17,154 38,156 6,202 29,203
17 39,157 58,159 31,203 52,204
31 59,159 77,162 53,204 72,205
6 84,163 99,165 80,205 96,206
9 100,165 114,167 97,206 112,206
3 116,167 128,169 114,206 127,207
6 130,169 142,171 129,207 141,207
plate 18,135 145,157 0,217 145,218
29 271,300 286,302 275,332 289,333
10 287,302 302,305 290,333 304,333
32 303,305 314,306 305,333 316,334
6 320,307 330,309 321,334 331,334
6 331,309 341,310 332,334 342,335
6 342,310 350,312 343,335 351,335
7 351,312 360,313 352,335 360,335
plate 268,287 361,305 275,339 361,340
