16 20,353 34,352 9,384 24,384
33 35,352 50,351 25,384 41,384
32 51,351 66,350 42,384 58,384
8 73,350 88,349 66,384 82,383
6 90,349 106,348 84,383 101,383
4 107,348 124,347 103,383 121,383
3 126,347 143,347 123,383 142,382
plate 23,341 148,333 3,394 147,394
15 196,360 217,358 205,400 225,400
17 219,358 242,357 227,400 249,399
26 244,357 267,355 251,399 274,399
5 278,355 304,353 284,399 309,398
3 306,353 333,351 311,398 337,398
1 337,351 365,349 340,398 367,398
9 368,349 398,347 370,397 399,397
plate 190,343 407,325 205,410 407,410
