25 26,252 47,250 43,290 63,290
23 49,250 73,249 65,290 87,290
30 75,249 99,247 89,290 112,289
6 110,246 138,244 122,289 148,289
3 140,244 168,242 150,289 176,288
4 172,242 202,240 179,288 207,288
2 205,240 237,238 209,288 239,287
plate 16,235 247,215 45,300 248,299
24 62,151 74,151 68,173 79,173
26 75,152 86,152 80,173 90,173
26 86,152 97,153 90,173 100,173
1 102,153 111,154 104,173 113,174
0 112,154 121,155 114,174 122,174
6 122,155 131,155 123,174 131,174
5 132,155 139,156 132,174 139,174
plate 58,140 142,147 68,178 142,179
