19 199,233 226,236 212,288 237,289
28 229,236 254,238 239,289 262,289
22 256,239 279,241 264,289 285,290
4 288,242 308,244 293,290 312,290
5 310,244 329,246 314,290 332,291
6 331,247 349,248 334,291 350,291
6 350,249 367,250 352,291 367,292
plate 191,210 371,235 212,300 371,301
22 110,352 147,358 116,432 151,433
11 151,358 183,363 155,433 187,434
22 186,363 215,368 189,435 218,436
7 228,369 254,373 230,436 256,437
9 257,374 280,377 258,437 281,438
3 282,377 303,380 283,438 304,439
1 306,381 325,384 306,439 326,439
plate 103,318 330,362 113,453 331,454
