26 377,91 389,90 387,114 398,114
16 391,90 404,89 400,113 411,113
14 406,89 420,88 413,113 426,113
4 426,88 441,87 432,113 446,113
6 443,87 459,86 448,113 463,113
8 460,86 477,85 464,113 480,112
0 480,85 497,84 482,112 498,112
plate 372,81 502,71 387,119 503,119
26 13,420 31,418 25,454 43,454
17 34,418 54,416 46,454 66,453
22 56,415 79,413 67,453 89,453
6 90,412 117,409 100,452 126,452
8 120,408 151,405 129,452 157,451
1 153,405 187,401 160,451 192,450
2 192,401 231,396 196,450 232,449
plate 5,406 242,371 26,463 243,462
