23 55,239 84,243 47,308 78,309
12 86,243 114,247 80,309 109,310
10 116,247 141,250 112,311 137,311
3 152,252 175,255 148,312 172,313
3 176,255 197,258 174,313 195,313
1 199,258 218,261 198,313 217,314
0 220,261 237,263 219,314 237,315
plate 54,212 242,244 40,328 242,330
30 302,382 314,380 289,410 302,410
23 316,380 329,378 303,410 317,409
25 330,378 345,376 319,409 334,409
5 351,375 368,373 341,408 359,408
7 369,373 387,371 361,408 381,407
3 389,371 410,368 383,407 405,406
1 412,368 434,365 408,406 433,405
plate 305,373 441,352 284,418 440,417
