17 62,435 82,437 55,480 76,480
14 83,437 102,438 77,480 98,481
33 103,439 121,440 99,481 118,481
9 129,441 144,442 126,482 142,482
3 146,443 161,444 144,482 159,482
0 163,444 176,445 161,483 175,483
7 178,446 191,447 177,483 191,483
plate 62,417 195,433 50,493 195,494
11 139,131 158,134 134,177 154,178
27 161,134 179,137 157,178 176,179
25 180,137 196,139 177,179 194,179
7 203,140 217,142 201,180 215,180
3 219,142 231,144 217,180 230,181
6 233,145 245,146 232,181 245,181
3 246,146 257,148 245,181 257,182
plate 139,113 260,136 130,190 260,191
