17 109,146 121,144 97,172 109,171
11 122,143 136,141 110,171 124,170
20 137,141 152,139 126,170 142,170
8 159,138 177,135 149,169 168,168
5 179,135 199,131 170,168 192,167
3 202,131 226,127 194,167 221,166
4 228,127 256,123 223,166 255,164
plate 112,136 264,107 92,180 263,178
19 84,346 103,348 93,386 111,386
18 106,348 125,349 114,386 132,387
16 127,349 145,350 133,387 150,387
2 153,351 169,352 157,387 172,387
7 171,352 187,353 174,387 189,388
2 189,353 204,354 191,388 206,388
1 205,354 220,355 207,388 221,388
plate 77,329 224,341 93,396 224,396
