26 86,233 94,232 94,247 102,247
28 95,232 104,231 103,247 112,247
25 106,231 116,230 114,247 123,246
2 121,229 133,228 128,246 140,246
3 134,227 149,226 141,246 154,246
1 151,225 168,223 156,245 172,245
7 170,223 190,221 173,245 191,245
plate 82,227 195,209 96,251 196,250
13 204,48 220,47 195,83 212,83
24 222,47 239,45 214,83 232,83
20 241,45 259,44 234,83 253,82
1 267,44 286,42 261,82 282,82
1 288,42 309,41 284,82 305,81
5 311,41 332,39 307,81 330,81
6 335,39 357,38 333,81 357,80
plate 206,35 363,22 191,94 363,93
