18 66,124 78,123 73,147 84,147
14 79,123 93,121 86,147 99,146
24 94,121 109,120 100,146 114,146
1 116,119 131,118 121,146 136,146
6 133,118 151,116 138,146 154,145
1 153,116 173,114 156,145 175,145
1 174,114 197,112 176,145 197,144
plate 61,114 202,98 73,153 203,152
29 98,198 114,196 105,229 121,228
23 116,196 134,193 122,228 141,228
23 136,193 156,191 142,228 162,227
0 166,190 191,187 172,227 196,226
8 193,186 220,183 198,226 224,225
6 224,183 255,179 228,225 258,224
6 258,179 294,174 260,224 295,223
plate 93,186 306,152 105,237 306,236
