25 287,85 314,86 297,139 323,139
31 317,86 344,88 325,139 351,139
19 346,88 370,89 353,139 376,140
6 382,89 406,90 388,140 410,140
5 408,91 432,92 412,140 434,140
8 434,92 455,93 436,140 457,141
3 458,93 479,94 460,141 480,141
plate 280,61 485,74 297,153 485,153
20 51,433 63,431 37,459 49,458
31 64,431 77,429 50,458 64,458
14 78,429 93,426 65,457 80,457
1 100,425 117,422 88,456 106,455
9 119,422 139,419 108,455 130,454
7 141,418 165,414 133,454 159,453
8 167,414 196,409 162,453 194,451
plate 55,424 203,394 32,467 202,465
