28 64,275 83,278 71,316 89,317
27 86,278 102,280 91,317 107,317
30 105,280 121,283 109,317 125,318
6 128,283 143,285 131,318 145,318
5 144,285 157,287 146,318 159,319
3 158,287 170,289 159,319 171,319
3 172,289 183,290 173,319 183,319
plate 58,258 186,279 70,326 186,327
32 291,299 304,297 299,323 312,323
25 305,297 320,295 313,323 327,322
32 321,295 338,293 329,322 345,322
2 345,292 364,290 352,322 370,321
9 366,290 388,287 372,321 393,321
7 391,287 416,284 395,321 419,320
8 419,284 448,280 422,320 449,319
plate 286,290 457,263 300,329 457,328
