24 60,353 73,351 73,375 86,375
10 75,351 90,349 87,375 102,375
32 91,349 109,347 104,374 120,374
6 117,346 138,343 128,374 148,373
8 140,343 165,339 150,373 173,372
8 168,339 198,335 176,372 203,372
0 201,335 237,330 206,371 239,370
plate 53,343 246,309 75,381 247,380
26 152,428 162,427 162,446 172,446
16 164,427 175,425 173,446 183,445
13 176,425 189,424 185,445 197,445
1 195,423 210,422 203,445 217,445
5 211,422 228,420 218,445 233,444
6 229,420 248,418 234,444 252,444
4 251,418 271,416 254,444 272,443
plate 147,420 278,402 163,451 278,450
