23 296,302 303,302 301,314 307,314
19 303,302 311,301 308,314 315,314
33 311,301 319,300 315,314 323,314
7 323,300 333,299 327,314 336,314
0 334,299 343,298 337,314 346,313
4 345,298 356,297 347,313 358,313
0 358,297 369,296 359,313 370,313
plate 292,297 374,286 301,317 374,317
29 42,93 47,92 38,103 44,103
26 47,92 53,91 44,103 50,103
13 53,91 60,90 50,103 57,103
4 63,89 71,88 60,102 68,102
1 72,88 80,87 69,102 78,102
4 81,87 92,85 79,102 90,101
7 93,85 104,83 92,101 104,101
plate 43,88 109,75 37,106 109,106
