30 39,449 73,453 50,521 82,522
31 76,454 108,458 85,523 115,524
20 111,458 139,462 117,524 144,524
2 151,464 177,467 155,525 180,526
5 179,467 201,470 182,526 203,526
3 204,471 225,473 206,526 226,527
5 226,474 246,476 228,527 246,528
plate 29,417 251,456 48,540 251,541
22 158,200 186,204 147,269 177,270
27 188,204 215,208 179,270 208,271
14 218,208 241,211 211,271 236,271
2 252,212 274,215 247,272 271,273
4 276,215 296,218 273,273 294,273
0 298,218 317,221 296,273 316,274
6 319,221 336,223 317,274 336,275
plate 158,175 341,205 139,289 341,290
