19 61,218 81,217 75,255 94,254
17 83,217 104,216 96,254 116,254
21 106,216 128,215 118,254 138,254
4 138,215 161,214 147,254 169,254
9 163,214 188,213 171,254 193,253
9 190,213 215,212 195,253 218,253
5 218,212 244,211 221,253 245,253
plate 52,202 250,192 77,264 251,263
31 212,113 225,115 208,144 222,145
28 226,115 238,117 223,145 236,145
11 239,117 250,119 237,145 248,146
0 255,120 264,121 253,146 263,146
4 265,121 274,123 264,146 273,147
7 274,123 282,124 274,147 282,147
7 283,124 291,125 283,147 291,147
plate 212,102 292,118 206,152 292,153
