21 68,205 96,207 55,271 85,272
19 99,208 126,210 88,272 117,273
27 128,210 153,212 119,273 146,273
9 164,212 187,214 158,273 183,274
3 190,214 212,216 185,274 209,274
9 214,216 236,218 211,274 234,275
9 238,218 258,220 236,275 258,275
plate 70,181 264,200 47,291 264,292
24 201,70 212,71 195,97 207,97
20 213,71 224,72 208,97 220,97
31 225,72 235,73 221,97 231,97
2 239,73 248,74 236,98 246,98
8 249,74 258,75 247,98 257,98
2 259,75 267,75 258,98 266,98
8 268,76 276,76 267,98 276,99
plate 202,61 278,69 192,103 277,104
