23 195,271 210,274 191,307 207,308
14 211,274 225,276 208,308 223,308
29 227,276 240,278 225,309 238,309
8 245,279 255,281 243,309 254,310
6 256,281 266,283 255,310 266,310
5 268,283 277,284 267,310 277,311
4 278,284 286,286 277,311 286,311
plate 195,257 288,276 188,318 288,319
32 99,129 120,128 87,175 108,175
18 122,127 144,126 111,175 134,175
24 146,126 168,125 136,175 159,174
2 179,124 203,123 171,174 196,174
8 205,122 230,121 199,174 226,173
7 232,121 259,119 228,173 256,173
2 262,119 289,117 259,173 289,172
plate 102,112 297,97 81,189 297,189
