16 39,422 68,428 26,492 57,493
21 70,428 96,433 60,493 88,495
25 98,433 119,437 90,495 114,496
8 129,439 148,443 124,497 145,498
0 150,443 168,446 146,498 166,499
8 169,447 185,449 167,499 184,499
7 187,450 201,452 186,500 201,500
plate 42,397 205,435 19,513 205,515
19 415,269 425,269 418,289 429,290
22 427,269 437,270 430,290 440,290
10 437,270 447,270 440,290 449,290
6 451,270 461,271 453,290 462,290
4 462,271 470,271 463,290 471,290
3 471,271 480,272 472,290 480,290
9 481,272 488,272 481,290 489,290
plate 411,258 491,264 418,295 491,295
