16 176,192 186,193 178,213 188,213
13 187,193 198,193 189,213 199,213
28 198,193 207,194 199,213 209,214
7 212,194 221,195 213,214 222,214
6 222,195 230,195 223,214 230,214
7 231,195 239,196 231,214 240,214
8 240,196 248,196 241,214 248,214
plate 174,183 250,188 177,219 250,219
21 78,292 95,291 66,330 84,329
30 97,291 114,290 86,329 105,329
26 116,290 134,289 107,329 126,329
0 142,289 161,288 135,329 155,328
8 163,288 183,287 157,328 178,328
0 184,287 205,286 180,328 202,328
2 207,286 228,285 204,328 227,328
plate 81,278 233,269 61,341 233,341
