10 61,138 79,137 46,181 65,180
15 81,137 101,136 67,180 88,180
31 102,136 122,134 90,180 111,179
3 132,133 154,132 122,179 146,179
2 156,132 179,130 148,179 172,178
8 181,130 205,128 176,178 202,178
7 207,128 233,126 204,178 232,177
plate 64,124 240,108 39,193 240,193
29 146,374 164,373 153,409 171,408
32 166,373 186,372 172,408 191,408
23 187,372 208,371 193,408 213,408
9 217,370 239,369 221,408 243,407
1 241,369 264,367 245,407 267,407
3 266,367 291,366 269,407 293,407
1 293,366 320,364 295,407 320,406
plate 142,360 326,346 153,418 326,417
