19 59,121 86,122 68,172 93,173
27 88,122 113,123 95,173 119,173
31 116,123 140,123 121,173 144,173
6 151,124 175,125 156,173 178,173
6 177,125 200,125 180,173 203,173
0 202,125 225,126 205,173 226,174
7 228,126 249,127 229,174 249,174
plate 53,99 255,107 68,186 255,186
19 56,408 70,406 43,439 57,438
16 71,406 86,404 58,438 74,438
17 88,404 104,402 76,437 93,437
8 113,400 132,398 103,436 123,436
4 134,397 156,394 125,436 149,435
8 159,394 183,390 151,434 178,433
5 187,390 215,386 182,433 213,432
plate 59,397 223,369 38,448 222,447
