32 45,120 64,121 56,159 73,160
14 67,122 86,123 76,160 94,160
25 87,123 106,124 95,160 112,160
9 114,124 130,125 119,160 134,160
6 133,125 148,126 136,160 151,161
7 150,126 166,127 153,161 168,161
4 167,127 183,128 169,161 183,161
plate 37,103 187,114 56,169 187,169
17 198,235 225,239 204,292 230,293
10 227,239 251,242 232,293 255,294
13 253,242 275,245 257,294 278,295
4 284,246 303,249 286,295 305,295
8 305,249 323,251 307,295 324,296
6 325,251 341,253 326,296 342,296
4 343,254 358,255 343,297 358,297
plate 193,213 362,240 203,306 362,307
