33 386,161 393,160 381,177 388,177
26 394,160 402,159 389,177 397,176
15 403,158 413,157 398,176 408,176
8 418,156 430,154 413,176 425,175
7 431,154 445,151 426,175 441,174
8 446,151 463,148 442,174 460,173
2 466,148 485,144 463,173 484,172
plate 387,156 492,134 378,182 491,181
29 196,363 208,362 206,385 218,385
24 209,362 223,360 219,385 232,385
23 224,360 239,359 233,385 248,384
1 247,358 263,357 254,384 269,384
9 265,357 283,355 271,384 288,384
2 285,355 306,353 290,384 309,383
0 307,353 331,351 310,383 332,383
plate 190,353 337,336 207,391 337,390
