13 282,268 289,267 286,280 292,280
12 289,267 297,266 293,280 301,280
27 298,266 306,265 301,280 309,279
7 311,264 320,263 314,279 323,279
3 322,263 334,261 324,279 336,279
6 335,261 349,259 337,279 350,278
4 350,259 368,257 352,278 368,278
plate 280,263 371,248 286,283 371,282
12 77,224 91,223 69,257 84,257
26 93,223 108,222 86,257 102,256
31 110,222 126,220 104,256 121,256
7 134,220 151,219 128,256 147,256
7 153,218 172,217 149,256 169,255
0 174,217 194,215 171,255 192,255
3 196,215 217,214 194,255 217,254
plate 78,213 223,199 66,266 223,265
