16 52,67 72,69 38,118 61,119
13 74,69 93,71 63,119 84,120
25 95,71 113,73 86,120 106,120
2 120,74 137,76 114,120 132,121
2 138,76 154,78 134,121 151,121
0 155,78 170,79 153,122 168,122
2 172,79 185,81 170,122 185,122
plate 54,50 189,67 32,133 189,134
13 426,150 438,151 430,172 440,172
12 439,151 450,152 442,172 452,173
20 450,152 460,152 452,173 461,173
6 464,153 474,153 466,173 475,173
5 475,154 482,154 476,173 483,173
3 483,154 492,155 484,173 492,173
4 493,155 500,155 493,173 500,173
plate 423,140 503,147 429,178 503,178
