27 266,32 283,34 274,67 290,68
24 285,34 301,36 291,68 306,68
19 303,37 318,38 308,68 322,68
8 323,39 336,40 327,69 339,69
8 337,41 349,42 340,69 351,69
9 351,42 362,43 353,69 363,70
2 363,44 373,45 364,70 373,70
plate 261,16 375,34 275,76 375,77
29 84,326 110,329 67,390 96,391
30 112,329 137,332 98,391 126,392
31 139,332 161,334 128,392 153,392
0 171,335 193,337 164,393 187,393
6 195,337 214,339 189,393 211,394
3 217,339 235,341 213,394 233,394
3 237,341 254,343 235,394 254,395
plate 87,304 259,326 58,410 259,411
