25 219,428 245,431 230,477 253,478
24 246,431 269,434 254,478 276,479
23 271,434 292,436 277,479 297,479
1 301,437 319,439 305,479 322,480
7 321,439 338,441 324,480 340,480
5 340,441 355,443 342,480 356,481
4 357,443 371,445 358,481 371,481
plate 211,405 375,429 230,490 375,491
23 61,194 81,192 72,230 91,229
18 83,192 104,191 92,229 113,229
28 106,191 127,189 114,229 135,229
4 138,188 162,187 145,229 168,228
8 164,187 190,185 170,228 194,228
1 192,185 219,183 197,228 222,227
4 223,183 251,181 225,227 252,227
plate 55,178 259,160 73,239 260,239
