22 193,478 198,477 189,488 194,487
29 198,477 204,476 195,487 201,487
14 204,476 210,475 201,487 207,487
4 213,474 221,473 210,487 218,486
0 222,473 230,471 219,486 228,486
2 231,471 242,469 229,486 240,485
4 243,469 255,467 242,485 254,485
plate 193,473 260,459 188,491 260,490
14 106,330 121,329 97,361 112,361
32 121,329 136,328 113,361 129,361
33 137,328 153,328 130,361 147,360
7 160,327 175,326 154,360 171,360
9 177,326 193,325 173,360 190,360
2 195,325 212,324 192,360 210,360
0 214,324 232,323 212,360 231,359
plate 108,318 237,310 93,371 237,370
