22 36,39 60,41 25,94 51,95
14 62,42 84,44 53,95 77,96
25 86,44 107,47 80,96 102,97
3 115,48 134,50 111,97 131,98
5 136,50 153,52 132,98 151,98
0 155,52 171,54 153,98 170,99
1 173,54 188,56 172,99 188,99
plate 37,18 192,40 19,111 192,112
16 135,366 150,368 126,405 142,406
28 152,369 165,371 145,406 160,407
13 167,371 181,373 162,407 177,407
8 186,374 198,375 182,407 196,408
2 199,375 210,377 196,408 209,408
6 211,377 222,378 209,408 221,409
0 223,379 232,380 222,409 232,409
plate 135,353 235,370 120,417 235,418
