33 66,310 95,312 74,369 102,369
31 98,312 125,315 104,369 131,370
13 128,315 152,317 133,370 157,370
5 164,318 187,319 168,370 190,371
9 189,320 212,321 192,371 214,371
5 214,321 234,323 215,371 235,372
8 237,323 256,325 238,372 256,372
plate 60,284 261,305 74,384 261,385
30 288,404 317,407 296,462 324,463
23 319,407 347,409 326,463 352,463
10 349,409 374,411 354,463 378,464
0 385,411 408,413 389,464 411,464
0 410,413 433,415 413,464 435,465
8 435,415 456,416 437,465 457,465
7 458,417 478,418 459,465 478,465
plate 282,379 483,399 296,477 483,478
