19 16,89 45,91 10,154 40,155
15 48,91 76,93 43,155 72,156
30 78,93 104,95 74,156 101,156
9 116,96 141,97 113,156 138,157
3 143,98 167,99 141,157 165,157
0 169,99 191,101 167,157 190,158
9 194,101 215,103 193,158 215,158
plate 15,63 221,82 4,173 221,174
20 246,265 254,264 237,284 245,283
11 255,264 263,262 246,283 255,283
11 265,262 275,261 257,283 268,282
6 280,260 292,258 273,282 285,281
5 293,258 306,256 286,281 301,281
7 307,256 323,254 302,281 319,280
5 325,253 342,251 322,280 341,279
plate 248,259 347,241 233,289 347,288
