17 58,458 79,460 49,507 71,508
13 81,460 100,461 73,508 94,508
26 102,462 120,463 96,508 115,508
5 128,463 145,465 123,509 142,509
5 147,465 164,466 144,509 161,509
1 165,466 181,467 163,509 180,510
2 183,467 198,468 182,510 198,510
plate 59,442 202,455 44,520 202,521
23 263,128 290,129 252,189 280,190
15 293,129 319,130 283,190 311,190
25 321,130 346,131 313,190 339,190
9 357,132 381,133 351,191 377,191
1 384,133 407,134 380,191 404,191
0 409,134 432,135 406,191 430,191
2 434,135 456,136 433,192 456,192
plate 264,105 462,116 245,207 462,208
