33 246,44 279,48 258,111 289,112
14 282,49 312,53 292,112 320,113
21 315,53 341,56 322,113 346,113
0 353,58 376,61 358,114 380,114
4 378,61 400,64 381,114 402,115
7 402,64 421,66 404,115 422,116
4 424,67 442,69 425,116 442,116
plate 237,14 446,49 259,128 446,129
18 105,294 128,296 95,347 120,348
17 130,297 152,298 122,348 145,348
19 154,299 174,300 148,348 169,349
4 183,301 202,303 178,349 199,350
0 204,303 222,304 201,350 220,350
5 224,305 241,306 221,350 240,351
1 242,306 259,308 241,351 258,351
plate 106,275 262,292 90,363 262,364
