33 107,121 114,119 98,137 105,137
11 115,119 124,117 107,137 116,136
24 124,117 135,115 116,136 127,136
0 140,114 152,112 132,135 145,135
3 154,111 169,108 147,135 162,134
6 171,108 190,104 165,134 186,132
8 192,104 216,99 187,132 215,131
plate 109,115 223,87 95,142 222,141
25 229,371 259,375 219,443 251,444
14 263,375 291,378 255,444 285,445
18 293,378 319,381 287,445 315,446
4 331,383 355,386 327,447 352,447
0 357,386 380,388 354,447 378,448
4 381,389 402,391 379,448 401,449
5 404,391 424,394 403,449 423,449
plate 229,343 429,373 212,464 429,465
