11 181,290 193,290 185,315 196,315
18 195,290 207,291 197,315 210,315
21 208,291 219,291 211,315 221,315
4 225,292 235,292 226,315 236,316
5 236,292 247,293 237,316 248,316
9 248,293 258,293 249,316 258,316
9 259,293 269,294 259,316 269,316
plate 179,280 271,286 185,320 271,321
16 62,52 74,50 53,76 64,75
14 75,50 88,47 65,75 78,74
29 89,47 104,44 80,74 94,74
0 112,43 130,39 103,73 122,72
9 132,39 155,34 124,72 148,71
9 157,34 185,29 150,71 179,69
8 189,28 223,22 184,69 221,67
plate 65,43 234,3 49,83 233,81
