32 19,65 33,65 27,94 41,94
19 35,65 51,64 43,94 58,93
30 52,64 69,63 59,93 74,93
2 76,63 92,62 81,93 96,93
1 94,62 111,62 98,93 114,93
0 113,62 132,61 116,93 134,93
0 133,61 153,60 135,93 153,92
plate 14,53 158,46 28,101 158,101
33 160,416 179,414 173,452 192,451
18 182,414 203,412 194,451 215,451
15 205,411 229,409 217,451 239,450
4 240,408 267,405 251,450 276,449
8 271,405 301,402 279,449 308,449
1 303,402 337,398 310,449 342,448
0 341,398 380,394 346,448 381,447
plate 152,401 391,369 175,461 392,460
